"חדר","שם","פועל","תנאי","רצף","דובר","מקור","תרגום","הערות","ריפוד","False"
"0.0","15.0","68.0","0.0","1.0","97.0","The DETAIL slider allows you to adjust the amount of animation detail in the game.  For less detail, move the slider LEFT, for more, RIGHT.","מחוון הפירוט מאפשר לך לכוון את רמת ההנפשה במשחק. לפירוט נמוך יותר, הסט את המחוון שמאלה, לגבוה יותר, ימינה.","","00000000","False"
"0.0","35.0","68.0","0.0","1.0","97.0","This button erases the last symbol written on the tomb wall.","כפתור זה מוחק את הסמל האחרון שנכתב על כותל הקבר.","","00000000","False"
"0.0","41.0","68.0","0.0","1.0","97.0","This button erases the last phrase selected for sending.","כפתור זה מוחק את המשפט האחרון שנבחר לשליחה.","","00000000","False"
"0.0","42.0","68.0","0.0","1.0","97.0","This button erases the last phrase selected for translation.","כפתור זה מוחק את המשפט האחרון שנבחר לתרגום.","","00000000","False"
"0.0","19.0","68.0","0.0","1.0","97.0","The PLAY button will erase the control panel and return you to the game.  Any changes in game options you made on the control panel will be saved.","כפתור ה""שחק"" יעיף את לוח הבקרה ויחזיר אותך למשחק. כל השינויים באפשרויות המשחק שביצעת בלוח הבקרה ישמרו.","","00000000","False"
"0.0","38.0","68.0","0.0","1.0","97.0","This button exits the drum code interface.","כפתור זה יוצא מממשק צופן התופים.","","00000000","False"
"0.0","37.0","68.0","0.0","1.0","97.0","This button exits this interface and returns you to the cemetery.","כפתור זה יוצא מהממשק ומחזיר אותך לבית העלמין.","","00000000","False"
"0.0","24.0","68.0","0.0","1.0","97.0","","","","01440000","False"
"0.0","1.0","68.0","0.0","1.0","97.0","Select the HELP icon and move it over another icon to learn about the other icon's function.","בחר בצלמית העזרה ורחף איתה על פני צלמיות אחרות כדי ללמוד על תפקידיהם השונים.","","00000000","False"
"0.0","25.0","68.0","0.0","1.0","97.0","This button will allow you to choose between having the icon bar visible at all times and having it normally hidden from view.","כפתור זה מאפשר לך לבחור בין השארת סרגל האייקונים גלוי לעין בכל עת לבין הסתרתו בדרך כלל.","","00000000","False"
"0.0","9.0","68.0","0.0","1.0","97.0","The INVENTORY button will bring up the inventory window.  The inventory window shows all of the items Gabriel is carrying.","לחצן המלאי יעלה את חלון המלאי. חלון המלאי מציג את כל החפצים שגבריאל נושא עימו.","","00000000","False"
"0.0","6.0","68.0","0.0","1.0","97.0","The LOOK icon allows you to get a description of an object.  Click on the LOOK icon, then click the LOOK cursor on an object on the screen.  Clues are often included in LOOK messages.","אייקון ההבטה מאפשר לך לקבל תיאורי עצמים. לחץ על אייקון ההבטה, ואז הקלק עם סמן ההבטה על עצם במסך. רמזים כלולים לעיתים קרובות בהודעות ההבטה.","","00000000","False"
"0.0","5.0","68.0","0.0","1.0","97.0","The MOVE icon allows you to move an object (push or pull).  Click on the MOVE icon, then click the MOVE cursor on an object on the screen.  If the object is moveable, Gabriel will move it.","סמל ההזזה מאפשר לך להסיט עצמים (לדחוף או למשוך). לחץ על סמל ההזזה, ואז הקלק עם סמן ההזזה על עצם כלשהו במסך. במידה והעצם נייד, גבריאל יזיז אותו.","","00000000","False"
"0.0","18.0","68.0","0.0","1.0","97.0","The MUSIC slider allows you to adjust the volume of the music in the game.  To turn the volume up, move the MUSIC slider right.  To turn the volume down, move the MUSIC slider left.","מחוון המוזיקה מאפשר לך לכוון את עוצמת הקול במשחק. כדי להגביר את הווליום, הסט את מחוון המוזיקה ימינה. כדי להנמיך את הווליום, הסט את מחון המוזיקה שמאלה.","","00000000","False"
"0.0","33.0","68.0","0.0","1.0","97.0","This button will allow you to display Narrator messages as either spoken voice or text.  For the CD-ROM version only.","כפתור זה יאפשר לך לבחור האם להציג את קטעי הקריינות כשמע או כטקסט. עבור גרסת הCD-ROM בלבד.","","00000000","False"
"0.0","40.0","68.0","0.0","1.0","97.0","This button swaps the current book of phrases on the left of the screen with a second book of available phrases.","כפתור זה מחליף את ספר המשפטים שנמצא בצד שמאל של המסך עם ספר נוסף של משפטים זמינים.","","00000000","False"
"0.0","36.0","68.0","0.0","1.0","97.0","This button swaps the current page of symbols on the left of the screen with a second page of available symbols.","כפתור זה מחליף את דף הסמלים הנמצא בצד שמאל של המסך בספר הבא של הסמלים הזמינים.","","00000000","False"
"0.0","3.0","68.0","0.0","1.0","97.0","The OPEN/CLOSE icon allows you to open or close an object.  Click on the OPEN icon, then click the OPEN cursor on an object on the screen.","אייקון הפתיחה/סגירה מאפשר לך לפתוח או לסגור דברים. הקלק על אייקון הפתיחה, ואז הקש עם סמן הפתיחה על אובייקט במסך.","","00000000","False"
"0.0","2.0","68.0","0.0","1.0","97.0","The OPERATE icon allows you to ""use"" an item on the screen that has an obvious function (chair, switch, etc).  Click on the OPERATE icon, then click the OPERATE cursor on an item.","אייקון הפעולה מאפשר לך ""להשתמש"" בחפצים על המסך שיש להם תפקיד ברור (כיסא, מתג, וכו'). הקש על אייקון הפעולה, ואז הקלק עם סמן הפעולה על החפץ.","","00000000","False"
"0.0","4.0","68.0","0.0","1.0","97.0","The PICKUP icon allows you to pick up an object.  Click on the PICKUP icon, then click the PICKUP cursor on an object on the screen.  If the object can be taken, Gabriel will pick it up and it will appear in inventory.","אייקון האיסוף מאפשר לך להרים אובייקטים. לחץ על אייקון האיסוף, ואז הקש עם סמן האיסוף על אובייקט במסך. אם האובייקט ניתן לאיסוף, גבריאל ירים אותו והוא יופיע במלאי.","","00000000","False"
"0.0","20.0","68.0","0.0","1.0","97.0","The QUIT button will exit the game and return you to DOS.  Make sure you save first!","כפתור היציאה יוציא אותך מהמשחק ויחזיר אותך למסך הבית. שים לב לשמור לפני כן!","","00000000","False"
"0.0","10.0","68.0","0.0","1.0","97.0","The RECORDER button will bring up the Recorder screen.  The Recorder screen allows you to play back any conversations Gabriel has had in the Interrogation mode.","כפתור ההקלטה יעלה את מסך הרשמקול. מסך הרשמקול מאפשר לך לנגן כל שיחה שגבריאל ניהל במצב החקירה.","","00000000","False"
"0.0","21.0","68.0","0.0","1.0","97.0","The RESTART button will restart the game at the beginning (day 1), losing your current place in the game.  Make sure you save first!","כפתור ההתחלה מחדש יתחיל את המשחק מראשיתו (יום 1), ויאפס את מיקומך הנוכחי במשחק. שים לב לשמור לפני כן!","","00000000","False"
"0.0","27.0","68.0","0.0","1.0","97.0","The RESTORE button will bring up the Restore window and allow you to restore a previously saved game.","כפתור הטעינה יעלה את חלון הטעינה ויאפשר לך לטעון שמירת משחק קודמת.","","00000000","False"
"0.0","26.0","68.0","0.0","1.0","97.0","The SAVE button will bring up the Save window and allow you to save your current position in the game.","כפתור השמירה יעלה את חלון השמירה ויאפשר לך לשמור את מיקומך הנוכחי במשחק.","","00000000","False"
"0.0","12.0","68.0","0.0","1.0","97.0","This area shows your current score and the maximum points possible.","אזור זה מציג את ניקודך הנוכחי ואת מירב הניקוד האפשרי.","","00000000","False"
"0.0","17.0","68.0","0.0","1.0","97.0","The SOUND slider allows you to adjust the volume of the sound effects in the game.  To turn the volume up, move the SOUND slider right.  To turn the volume down, move the SOUND slider left.","מחוון הקול המאפשר לך לכוון את עוצמת האפקטים קוליים במשחק. כדי להגביר את הווליום, הסט את מחוון המוזיקה ימינה. כדי להנמיך את הווליום, הסט את מחון המוזיקה שמאלה.","","00000000","False"
"0.0","16.0","68.0","0.0","1.0","97.0","The SPEED slider allows you to adjust the speed of Gabriel's walking.  To speed him up, move the SPEED slider right.  To slow him down, move the SPEED slider left.","מחוון המהירות מאפשר לך לכוונן את מהירות ההליכה של גבריאל. כדי לזרז אותו, הנע את מחוון המהירות ימינה. על מנת להאט אותו, שלח את מחוון המהירות שמאלה.","","00000000","False"
"0.0","30.0","0.0","12.0","1.0","1.0","""(RRCC. FOR DEATH SCREEN. TO PLAYER--SARCASTIC)I really don't want to be dead.   Can we try that again?""","""אני באמת שלא רוצה למות. שננסה שנית?""","","00000000","False"
"0.0","30.0","0.0","15.0","1.0","64.0","The NARRATOR button can only be set to VOICE if the VOICE button is ON.","כפתור הקריינית ניתן להגדרה כקול רק במידה וכפתור הקול פעיל.","","00000000","False"
"0.0","30.0","0.0","16.0","1.0","64.0","The NARRATOR button can only be set to TEXT if the TEXT button is ON.","כפתור הקריינית ניתן להגדרה כטקסט רק במידה וכפתור הטקסט פעיל.","","00000000","False"
"0.0","30.0","0.0","13.0","1.0","64.0","That option is supported for CD-ROM only.","אפשרות זאת נתמכת בגרסת ה-CD-ROM בלבד.","","00000000","False"
"0.0","30.0","0.0","14.0","1.0","64.0","Either TEXT or VOICE must be set to ON.","או טקסט או קול, אחד מהם חייב להיות פעיל.","","00000000","False"
"0.0","22.0","68.0","0.0","1.0","97.0","This button will allow you to choose between getting speech or printed text on the CD-ROM version only.","כפתור זה מאפשר בחירה בין השמעת נאום לבין טקסט מודפס בגרסת ה-CD-ROM בלבד.","","00000000","False"
"0.0","7.0","68.0","0.0","1.0","97.0","The TALK icon allows you to talk to someone.  Click on the TALK icon, then click the TALK cursor on a person on the screen.  TALK will provide general chit-chat and often clues.","כפתור הדיבור מאפשר לך לשוחח עם מישהו. הקלק על כפתור הדיבור, ואז הקש עם סמן הדיבור על אדם במסך. שיחה תספק פטפוט סתמי ובמקרים רבים גם רמזים.","","00000000","False"
"0.0","32.0","68.0","0.0","1.0","97.0","This button will allow you to turn written text on or off.  For the CD-ROM version only.","כפתור זה יאפשר לך לכבות או להדליק את המלל הכתוב. פעיל בגרסת הCD-ROM בלבד.","","00000000","False"
"0.0","34.0","68.0","0.0","1.0","97.0","The TEXT slider allows you to adjust the speed at which the text is displayed.  To speed up text display, move the SPEED slider left.  To slow down text display, move the SPEED slider right.","מחוון הטקסט מאפשר לך לכוונן את מהירות הצגת הטקסט. כדי להאיץ את הטקסט, הנע את מחוון המהירות שמאלה. על מנת להאט את הטקסט, שלח את מחוון המהירות ימינה.","","00000000","False"
"0.0","31.0","68.0","0.0","1.0","97.0","This button will allow you to turn spoken voices on or off.  For the CD-ROM version only.","כפתור זה מאפשר לך לכבות ולהדליק את הדיבוב. פעיל בגרסת הדיסק בלבד.","","00000000","False"
"0.0","13.0","68.0","0.0","1.0","97.0","The WALK icon allows you to move Gabriel around on the screen.  Click on the WALK icon, then click the WALK cursor where you want Gabriel to go.","אייקון ההליכה מאפשר להניע את גבריאל ממקום למקום על המסך. הקלק על אייקון ההליכה, ואז הקש עם סמן ההליכה על המקום שאליו תרצה שגבריאל ילך.","","00000000","False"
"15.0","0.0","0.0","0.0","1.0","99.0","Those two objects would have no effect on each other.","שני חפצים אלה אינם משפיעים כלל אחד על השני.","","00000001","False"
"15.0","0.0","0.0","21.0","1.0","99.0","Gabriel is carrying nothing.","גבריאל אינו נושא דבר.","","00000001","False"
"15.0","0.0","0.0","22.0","1.0","99.0","","","","00001501","False"
"15.0","0.0","0.0","17.0","1.0","99.0","This is the last page of inventory.","זהו גליון המלאי האחרון.","","00000001","False"
"15.0","0.0","0.0","18.0","1.0","99.0","This is the first page of inventory.","זהו גליון המלאי הראשון.","","00000001","False"
"15.0","0.0","68.0","0.0","1.0","97.0","This window shows Gabriel's inventory.","חלון זה מציג את המלאי של גבריאל.","","00000001","False"
"15.0","0.0","4.0","0.0","1.0","99.0","Gabriel can see that just fine without magnification.","גבריאל יכול לראות מעולה גם בלי הגדלה.","","00000001","False"
"15.0","0.0","4.0","21.0","1.0","99.0","Gabriel is already using the magnifying glass.","גבריאל כבר משתמש בזכוכית המגדלת.","","00000001","False"
"15.0","0.0","6.0","0.0","1.0","99.0","That object does not open.","חפץ זה אינו יכול להיפתח.","","00000001","False"
"15.0","0.0","8.0","0.0","1.0","99.0","That object cannot be operated.","לא ניתן להפעיל חפץ זה.","","00000001","False"
"15.0","0.0","58.0","0.0","1.0","99.0","That item cannot be read.","אין אפשרות לקרוא חפץ זה.","","00000001","False"
"15.0","91.0","68.0","0.0","1.0","97.0","The ARROW will allow you to select an inventory item for use in the game or on another inventory item.  Click on the ARROW, then click the ARROW cursor on an inventory item.","חץ זה מאפשר לך לבחור חפץ מהמלאי לשימוש במשחק או על גבי חפץ אחר מהמלאי. הקש על החץ, ואז לחץ עם סמן החץ על חפץ מהמלאי.","","00000001","False"
