"room","idx","original","translated","comments"
"145","20","""Yeah, I've heard about how your kind likes to skin my kind. If you only knew what WE do to monkeys on MY planet, you'd think twice about waving that little sticker in my direction. But, hey, I'd still like to sell you somethin'. What d'ya say?""","""כן, שמעתי איך בני מינך אוהבים לפשוט את העור לבני מיני. אילו רק ידעת מה אנו מעוללים לקופים על הכוכב שלנו, לא היית מעז לנפנף במדבקה הקטנה הזאת מול הפרצוף שלי. אבל, היי, הייתי שמח למכור לך משהו. מה ת'אומר?""",""
"145","21","Thanks a bunch, guy! This planet really dries me out. I feel like a you-know-what outa water.","תודה רבה, אחי! הכוכב הזה באמת ייבש אותי. אני מרגיש כמו אתה-יודע-מה מחוץ למים.",""
"145","22","Hey! I'm not responsible. That ship was in A-1 shape when I sold it to you. I swear it! Hey, wait a minute. That's not from any of MY ships. What are you tryin' to pull here?","הי! אני לא אחראי לכך. החללית הזו היתה במצב מצוין כשמכרתי אותה. נשבע לך! הי, רק שניה. זו בכלל לא אחת מהחלליות שלי. על מי אתה מנסה לעבוד?",""
"145","23","Right, guy. Like I need a stupid rock. Do I look like I was hatched just yesterday?","כן, אחי. כאילו יש לי צורך באבן מגוחכת. נראה לך שבקעתי אתמול מהביצה?",""
"157","0","What do you want to do, make faces at him to scare him away?","מה אתה רוצה, לעשות לו פרצופים עד שיברח?",""
"157","1","Oh, crud! It's one of the Sarien guards. I don't think you're going to enjoy this visit.","אוי שיט! זה אחד מהשומרים הסריאנים. אני חושב שאתה לא הולך להנות מהביקור הזה.",""
"157","2","Go ahead. Walk on up and give it a try.","יאללה נראה אותך. עלה למעלה ונסה את מזלך.",""
"157","3","You probably thought that was actually going to work. Ha!","בטח חשבת שזה יעבוד. חה!",""
"158","0","You carbon based life forms are soooo annoying. My counterpart at Ulence Flats on Kerona told me about this one pesky humanoid in a grungy blue space suit who just kept pestering him. Oh why does commiting genocide seem such a good idea right now.","צורות החיים מבוססות הפחמן שלכם כל כךךך מעצבנות. המקביל שלי במישורי יולנס בקרונה סיפר לי על איזה דמוי אנוש טורדני בחליפת חלל מלוכלכת כחולה שלא מפסיק להטריד אותו. מעניין למה רצח עם נשמע לי עכשיו כמו רעיון מצוין.",""
"158","1","Go away, I'm not talking to you.","לך מפה, אני לא מדבר איתך.",""
"158","2","I'm not talking to you.","אני לא מדבר איתך.",""
"158","3","I'm still not talking to you.","אני עדיין לא מדבר איתך.",""
"158","4","Oh... welcome to the Weapons Dispensary, I guess. I've got an IQ of 5000 but they feel I'm only good enough to fetch weapons, like some whimpering puppy dog.","אה... ברוך הבא לבוטיק הנשק, אני מניח. יש לי מנת משכל של 5000 והם שולחים אותי להגיש כלי נשק, כאילו אני איזה כלבלב מיילל.",""
"158","5","You'll have to show me your ID card so I can scurry off and fetch your weapon. Why they don't just wire me into the ship's systems - so I would know who you are without an ID card - is beyond even my supreme intellect.","תצטרך להראות לי את תעודת הזהות שלך כדי שאוכל לטופף לאחורי ולהביא לך את כלי הנשק שלך. מפני מה אין הם מחברים אותי למערכות הספינה - וכך הייתי יודע מי אתה ללא הצגת תעודת הזהות - נבצר אפילו מבינתי העילאית.",""
"158","6","Oh dear, you carbon-based life forms can be soooo annoying. Even something with your incredibly low intelligence should know enough not to enter a restricted area. I guess I'll just have to destroy you to prevent you from reproducing more of your kind.","אוי לי, צורות החיים מבוססות הפחמן שלכם יכולות להיות כל כך מעצבנות. אפילו משהו עם אינטליגנציה נמוכה להפליא כשלך אמור להבין שלא נכנסים לאזור מוגבל. אני משער שעלי להשמיד אותך על מנת למנוע ממך להתרבות ללא בקרה.",""
"158","7","Oh dear... another intruder. If it isn't fetching weapons for so-and-so or checking ID cards, its vaporizing bothersome simians.","אוי ואבוי לי... עוד פורץ. אם לא מסירת נשקים ובדיקת תעודות זהות, לפחות אידוי קופים מטרידנים.",""
"158","8","As my supreme intellect suspected, another obvious organic life form error. Let me say this verrrryyyy sllloooowwwlllly, THERE ARE NO MORE WEAPONS FOR YOU.","כפי שתבונתי העילאית חושדת, יש לנו כאן עוד צורת חיים אורגנית שגויה. תן לי לומר את זה מאאאדדד לללאאאטטט, אין נשק בשבילך.",""
"158","9","Oh, how clever, you have an ID card and, my my what a ehem... lovely photo of a pre- proto, organic biped you have too. I guess I'll use my vast resources to fetch your silly weapon for you. Please wait here if you can handle such a simple command.","אה, כמה מחוכם, יש לך תעודת זהות, ושכה יהיה לי טוב, מה זה, אהם... אני רואה גם תמונה מקסימה של טרום אב-טיפוס דו רגלי אורגני. אני מניח שאשתמש במשאבי הבלתי נדלים ואביא את הנשק המגוחך שלך. אנא המתן כאן אם אתה מסוגל להתמודד עם פקודה כל כך פשוטה.",""
"158","10","Hmm... are you sure you don't already have your weapon? Organics like you have such a 'tricky' memory. Are you sure you didn't do something silly like accidently eating it or something? Oh never mind. Don't overtax yourself. I'll just go check.","הממ... אתה בטוח שלא קיבלת כבר את הנשק? לתרכובות אורגניות מהסוג שלך עלול להיות זכרון 'מתעתע'. אתה בטוח שלא עשית משהו טיפשי כמו לאכול אותו בטעות או משהו? אה לא חשוב. אל תעמיס על עצמך. אני אלך לבדוק.",""
"158","11","Oh dear, you again. Actually, looking at your past track record, I'm surprised you didn't take off your boot and start showing me that. I'd better do evolution a favor and prevent you from reproducing. Bye.","אוי לא, שוב פעם אתה. למעשה, כשאני עובר על הרישומים הקודמים שלך, אני מופתע שלא חלצת את המגף והראית לי אותו. מוטב שאעשה טובה לאבולוציה ואמנע ממך להתרבות. להתראות.",""
"158","12","Oh dear, how inconvenient. Another life form is in a restricted area. How your race manages not to vaporize itself into extinction is beyond me. I guess I'll have to be polite about this. Pardon me for terminating you.","אוי ואבוי, כמה לא נעים. עוד צורת חיים באזור מוגבל. נשגב מבינתי כיצד מצליח הגזע שלכם שלא לאייד את עצמו עד לכדי הכחדה המונית. אנקוט בשפה מנומסת. סלח לי על חיסולך.",""
"158","13","Allow me to state the obvious. This is an entirely bullet-proof environment, designed to protect us from the acts of imbeciles who fire off rapid-action implements in an enclosed space. Nevertheless, don't do that again.","תרשה לי לציין את המובן מאליו. זוהי סביבה חסינת כדורים מוחלטת, שתוכננה להגן עלינו מפני אידיוטים שיורים ללא אבחנה בשטח סגור. כך או כך, אל תעשה זאת שוב.",""
"158","14","Oh my, we are even below organic intellectual levels aren't we? Don't tell me, let me guess, your race evolved from belly button lint. Well, let's get this over with and do evolution a favor.","שכה אחיה, ירדנו אפילו מתחת לרמת אינטלקט אורגני לא כך? אל תגיד לי, תן לי לנחש, הגזע שלכם התפתח ממוך הטבור. ובכן, בוא נעשה טובה לאבולוציה ונשים לזה סוף.",""
"158","15","Well... Are we going to do something or are you practicing to walk?","ובכן... אנחנו מתכוונים לעשות משהו היום או סתם מתאמנים על הליכה?",""
"158","16","Heeelllllllllooo. Are we still conscious? You organic models can be soooo trying sometimes.","ששששללללווווםםםם. אנחנו עדיין בהכרה? אתם הדגמים האורגניים יכולים להיות כל כך מרגיזים לפעמים.",""
